0128	0600	0.059	12.983	0.538376743
0128	0700	0.53	14.754	0.549021095
0128	0800	1.237	16.436	0.382175239
0128	0900	1.834	18.147	0.253623129
0128	1000	2.26	19.957	0.15269703
0128	1100	2.517	21.731	0.068551262
0128	1200	2.615	23.273	0.061718225
0128	1300	2.567	24.477	0.069095821
0128	1400	2.377	25.214	0.11296624
0128	1500	2.042	25.41	0.218678447
0128	1600	1.558	25.034	0.375368518
0128	1700	0.953	24.07	0.551963416
0128	1800	0.332	22.428	0.672082548
0128	1900	0.015	19.87	0.721084578
0128	2000	0	18.035	0.724033687
0128	2100	0	17.05	0.601902774
0128	2200	0	16.473	0.429782376
0128	2300	0	16.113	0.278725255
0129	0000	0	15.941	0.353066021
0129	0100	0	15.932	0.29120672
0129	0200	0	15.963	0.381960983
0129	0300	0	15.666	0.365957211
0129	0400	0	15.12	0.387949469
0129	0500	0	14.705	0.428060836
0129	0600	0.056	15.521	0.506878456
0129	0700	0.519	17.325	0.542308042
0129	0800	1.217	19.572	0.380070924
0129	0900	1.793	22.258	0.243401501
0129	1000	2.205	24.633	0.171320434
0129	1100	2.459	26.136	0.128851436
0129	1200	2.563	27.249	0.135247144
0129	1300	2.522	28.085	0.166010042
0129	1400	2.339	28.55	0.214448151
0129	1500	2.011	28.596	0.360383592
0129	1600	1.538	28.207	0.523596412
0129	1700	0.942	27.274	0.700298029
0129	1800	0.326	25.545	0.796004269
0129	1900	0.013	22.202	0.811412537
0129	2000	0	19.887	0.768404357
0129	2100	0	18.556	0.644343487
0129	2200	0	17.682	0.476548394
0129	2300	0	17.075	0.356150869
0130	0000	0	16.534	0.410100471
0130	0100	0	16.374	0.319672971
0130	0200	0	16.119	0.406999846
0130	0300	0	15.715	0.404401751
0130	0400	0	15.161	0.412719359
0130	0500	0	14.587	0.427086767
0130	0600	0.056	15.217	0.537482477
0130	0700	0.517	17.03	0.550111696
0130	0800	1.21	19.294	0.403483102
0130	0900	1.789	21.597	0.289169224
0130	1000	2.206	23.535	0.200030056
0130	1100	2.461	25.027	0.135934053
0130	1200	2.566	26.091	0.156252758
0130	1300	2.53	26.692	0.187348032
0130	1400	2.351	26.792	0.245028686
0130	1500	2.025	26.421	0.360022415
0130	1600	1.549	25.587	0.497887171
0130	1700	0.949	24.22	0.639400858
0130	1800	0.329	22.288	0.726658404
0130	1900	0.013	19.747	0.745262243
0130	2000	0	17.851	0.717659942
0130	2100	0	16.678	0.621530379
0130	2200	0	15.896	0.478666454
0130	2300	0	15.363	0.337383495
0131	0000	0	14.895	0.412792449
0131	0100	0	14.481	0.342871402
0131	0200	0	14.129	0.378848712
0131	0300	0	13.768	0.376113067
0131	0400	0	13.368	0.38607452
0131	0500	0	12.987	0.40632084
0131	0600	0.054	13.716	0.456931294
0131	0700	0.519	15.674	0.469522523
0131	0800	1.223	17.794	0.416708442
0131	0900	1.808	19.636	0.318287997
